002771##Волк портрет#Форма ПВХ Волк портрет#Примерный вес готового мыла 105 грамм. Размер 82*66*31 мм. #Корень|Главная|Мыловарение|Формы|ПВХ формы#1502051323.jpeg#1 шт#10#70.00
000289##Волна#Форма ПВХ Волна#Максимальный вес готового мыла 115 грамм. Размеры мыла 94х58х23 мм #Корень|Главная|Мыловарение|Формы|ПВХ формы#289.png#1 шт#10#70.00
000290##Волнушка#Форма ПВХ Волнушка#Примерный вес готового мыла 110 грамм. #Корень|Главная|Мыловарение|Формы|ПВХ формы#volnushka.png#1 шт#10#70.00
000843##Восточная сказка#Форма ПВХ Восточная сказка#Вес готового мыла 75 г.#Корень|Главная|Мыловарение|Формы|ПВХ формы#pvc_oriental-tale2.png#1 шт#10#70.00
000845##Восточный мотив#Форма ПВХ Восточный мотив#Вес готового мыла 77 г.#Корень|Главная|Мыловарение|Формы|ПВХ формы#pvc_oriental-motif2.png#1 шт#10#70.00
002129##Восточный узор#Форма ПВХ Восточный узор#Примерный вес готового мыла 95 грамм. #Корень|Главная|Мыловарение|Формы|ПВХ формы#ost_uzor.jpeg#1 шт#10#70.00
063293##Времена года #Форма ПВХ Времена года #Примерный вес готового мыла 123 грамм. #Корень|Главная|Мыловарение|Формы|ПВХ формы#vremena_goda.jpeg#1 шт#10#70.00
007612##Выпускник#Форма ПВХ Выпускник#Примерный вес одного мыла 80 грамм. #Корень|Главная|Мыловарение|Формы|ПВХ формы#pvkh_vypusknik.jpeg#1 шт#10#70.00
000855##Вьетнамка#Форма ПВХ Вьетнамка#Вес готового мыла 75 г.#Корень|Главная|Мыловарение|Формы|ПВХ формы#pvc_vetnam.jpeg#1 шт#10#70.00
007182##Вязаное мыло#Форма ПВХ Вязаное мыло#Примерный вес одного мыла 100 грамм. #Корень|Главная|Мыловарение|Формы|ПВХ формы#pvkh_vyazanoe_mylo.jpeg#1 коп#10#70.00
007613##Гагарин#Форма ПВХ Гагарин#Примерный вес одного мыла 80 грамм. #Корень|Главная|Мыловарение|Формы|ПВХ формы#pvkh_gagarin.jpeg#1 шт#10#70.00
160207##Георгин#Форма ПВХ Георгин#Максимальный вес готового мыла 100 грамм. #Корень|Главная|Мыловарение|Формы|ПВХ формы#georgin.jpeg#1 шт#10#70.00
001466##Гибискус#Форма ПВХ Гибискус#Вес готового мыла около 80 грамм. #Корень|Главная|Мыловарение|Формы|ПВХ формы#gibiskus.jpeg#1 шт#10#70.00
006621##Гитара#Форма ПВХ Гитара#Примерный вес готового мыла 85 грамм. #Корень|Главная|Мыловарение|Формы|ПВХ формы#gitara.jpeg#1 шт#10#70.00
003304##Голова мартышки#Форма ПВХ Голова мартышки#Примерный вес готового мыла 100 грамм. #Корень|Главная|Мыловарение|Формы|ПВХ формы#33320514442016.jpeg#1 шт#10#70.00
000611##Голуби свадебные#Форма ПВХ Голуби свадебные#Максимальный вес готового мыла 120 грамм. #Корень|Главная|Мыловарение|Формы|ПВХ формы#Golubi.png#1 шт#10#70.00
000291##Голубь#Форма ПВХ Голубь##Корень|Главная|Мыловарение|Формы|ПВХ формы#golub.png#1 шт#10#70.00
003306##Горилла#Форма ПВХ Горилла#Примерный вес готового мыла 110 грамм. #Корень|Главная|Мыловарение|Формы|ПВХ формы#150207714442016.jpeg#1 шт#10#70.00
003366##Горилла улыбается#Форма ПВХ Горилла улыбается#Примерный вес готового мыла 65 грамм. #Корень|Главная|Мыловарение|Формы|ПВХ формы#god_obezyany__gorilla_ulybaetsya.jpeg#1 шт#10#70.00
003367##Горилла улыбается (на основании)#Форма ПВХ Горилла улыбается (на основании)#Примерный вес готового мыла 125 грамм. #Корень|Главная|Мыловарение|Формы|ПВХ формы#god_obezyany__gorilla_ulybaetsya_na_osnovanii.jpeg#1 шт#10#70.00
002778##Города. Казань#Форма ПВХ Города. Казань#Примерный вес готового мыла 80 грамм. #Корень|Главная|Мыловарение|Формы|ПВХ формы#1502051445.jpeg#1 шт#10#70.00
002773##Города. Москва#Форма ПВХ Города. Москва#Примерный вес готового мыла 68 грамм. #Корень|Главная|Мыловарение|Формы|ПВХ формы#1502051430.jpeg#1 шт#10#70.00
002774##Города. Санкт-Петербург#Форма ПВХ Города. Санкт-Петербург#Примерный вес готового мыла 78 грамм. #Корень|Главная|Мыловарение|Формы|ПВХ формы#1502051432.jpeg#1 шт#10#70.00
000292##Горячая чашка#Форма ПВХ Горячая чашка#Максимальный вес готового мыла 135 грамм. Размеры 76х76х39 мм #Корень|Главная|Мыловарение|Формы|ПВХ формы#292.png#1 шт#10#70.00
003070##Гранат#Форма ПВХ Гранат#Вес готового мыла 90 грамм. #Корень|Главная|Мыловарение|Формы|ПВХ формы#pvc_granat.jpeg#1 шт#10#70.00
001066##Граненое сердце#Форма ПВХ Граненое сердце#Вес готового мыла 60 грамм. #Корень|Главная|Мыловарение|Формы|ПВХ формы#pvc_grserdce.png#1 шт#10#70.00
006080##Гроздья рябины#Форма ПВХ Гроздья рябины#Примерный вес готового мыла 100 грамм. #Корень|Главная|Мыловарение|Формы|ПВХ формы#grozdya_ryabiny.jpeg#1 шт#10#70.00
000293##Грудь#Форма ПВХ Грудь#Максимальный вес готового мыла 115 грамм.Размеры мыла 95х55х36&nbsp;мм #Корень|Главная|Мыловарение|Формы|ПВХ формы#293.png#1 шт#10#70.00
000294##Губки1#Форма ПВХ Губки1#Примерный вес готового мыла 65 грамм. #Корень|Главная|Мыловарение|Формы|ПВХ формы#294.png#1 шт#10#70.00
000295##Дед Мороз#Форма ПВХ Дед Мороз#Примерный вес готового мыла 61 грамм. #Корень|Главная|Мыловарение|Формы|ПВХ формы#ded_moroz.png#1 шт#10#70.00
001524##Дед Мороз#Форма ПВХ Дед Мороз#Вес готового мыла 75 г.#Корень|Главная|Мыловарение|Формы|ПВХ формы#pvc_grandcold.jpeg#1 шт#10#70.00
001534##Дедушка Мороз#Форма ПВХ Дедушка Мороз#Вес готового мыла 80 г.#Корень|Главная|Мыловарение|Формы|ПВХ формы#pvc_father-christmas.jpeg#1 шт#10#70.00
006233##Декор Леди и джентльмены#Форма ПВХ Декор Леди и джентльмены#Примерный вес одного мыла 15 грамм. #Корень|Главная|Мыловарение|Формы|ПВХ формы#pvkh_dekor_ledi_i_dzhentlmeny.jpeg#1 шт#10#70.00
000297##Дельфин#Форма ПВХ Дельфин#Примерный вес готового мыла 95 грамм. #Корень|Главная|Мыловарение|Формы|ПВХ формы#delfin.png#1 шт#10#70.00
002476##Дельфин в обруче#Форма ПВХ Дельфин в обруче#Примерный вес готового мыла 75 грамм. #Корень|Главная|Мыловарение|Формы|ПВХ формы#1409240839.jpeg#1 шт#10#70.00
160208##Дельфин как живой#Форма ПВХ Дельфин как живой#Примерный вес готового мыла 75 грамм. #Корень|Главная|Мыловарение|Формы|ПВХ формы#delfin_kak_zhivoy.jpeg#1 гр#10#70.00
001175##Дельфинчик 2#Форма ПВХ Дельфинчик 2#Примерный вес готового мыла 70 грамм. #Корень|Главная|Мыловарение|Формы|ПВХ формы#pvc_dolphin-2.png#1 шт#10#70.00
001416##Денежная подкова#Форма ПВХ Денежная подкова#Примерный вес готового мыла 100 грамм. #Корень|Главная|Мыловарение|Формы|ПВХ формы#pvc_money_horseshoe.jpeg#1 шт#10#70.00
003109##День знаний#Форма ПВХ День знаний#Примерный вес готового мыла 90 грамм. #Корень|Главная|Мыловарение|Формы|ПВХ формы#5454598.jpeg#1 шт#10#70.00
006181##Деревянное мыло#Форма ПВХ Деревянное мыло#Примерный вес готового мыла 146 г. #Корень|Главная|Мыловарение|Формы|ПВХ формы#pvkh_derevyannoe_mylo.jpeg#1 шт#10#70.00
000298##Джеймс Бонд#Форма ПВХ Джеймс Бонд#Примерный вес готового мыла 89 грамм #Корень|Главная|Мыловарение|Формы|ПВХ формы#dzheyms_bond.png#1 шт#10#70.00
000299##Джип#Форма ПВХ Джип#Максимальный вес готового мыла 85 грамм #Корень|Главная|Мыловарение|Формы|ПВХ формы#299.png#1 шт#10#70.00
001055##Дикая роза#Форма ПВХ Дикая роза#Максимальный вес готового мыла 55 грамм. #Корень|Главная|Мыловарение|Формы|ПВХ формы#pvc_rose-wild.png#1 шт#10#70.00
000300##Доллар#Форма ПВХ Доллар#Максимальный вес готового мыла 80 грамм.Размеры мыла 84х54х23 мм #Корень|Главная|Мыловарение|Формы|ПВХ формы#300.png#1 шт#10#70.00
000301##Дракон#Форма ПВХ Дракон#Примерный вес готового мыла 112 грамм. #Корень|Главная|Мыловарение|Формы|ПВХ формы#301.png#1 шт#10#70.00
000302##Дракон китайский#Форма ПВХ Дракон китайский#Максимальный вес готового мыла 105 грамм. Размеры 90х58х30 мм #Корень|Главная|Мыловарение|Формы|ПВХ формы#302.png#1 шт#10#70.00
000303##Дракоша#Форма ПВХ Дракоша#Максимальный вес готового мыла 120 грамм. Размеры 94х73х37 мм #Корень|Главная|Мыловарение|Формы|ПВХ формы#303.png#1 шт#10#70.00
